longitude,latitude,Diameter:double,Color:integer,Note:string,User:string
47.763,-0.882,12690,-16777216,ID:21-001112,
100.794,-7.062,12690,-16777216,ID:22-000911,
140.604,-17.162,12690,-16777216,ID:23-000964,
-123.608,-43.532,12690,-16777216,ID:24-001230,
-89.776,-39.403,12690,-16777216,ID:25-000955,
-75.784,-61.209,12690,-16777216,ID:25-000956,
5.041,-39.356,12690,-16777216,ID:27-001040,
79.756,-64.304,12690,-16777216,ID:28-000707,
159.276,-62.874,12690,-16777216,ID:29-001363,
112.238,-68.171,12690,-16777216,ID:30-000986,
110.272,48.651,12680,-16777216,ID:06-000196,
-27.62,9.221,12680,-16777216,ID:11-000724,
76.557,15.085,12680,-16777216,ID:13-000699,
-153.265,-18.22,12680,-16777216,ID:16-000984,
-175.015,-11.561,12680,-16777216,ID:16-000985,
-53.04,-20.599,12680,-16777216,ID:18-000309,
-5.687,-24.275,12680,-16777216,ID:19-000842,
1.757,-19.038,12680,-16777216,ID:20-001145,
14.673,-28.194,12680,-16777216,ID:20-001146,
78.504,-21.194,12680,-16777216,ID:21-001113,
62.051,-24.566,12680,-16777216,ID:21-001114,
70.624,-23.922,12680,-16777216,ID:21-001115,
128.35,-10.067,12680,-16777216,ID:22-000912,
141.676,-16.921,12680,-16777216,ID:23-000965,
147.023,-16.151,12680,-16777216,ID:23-000966,
-129.72,-46.961,12680,-16777216,ID:24-001231,
-157.934,-49.737,12680,-16777216,ID:24-001232,
-156.306,-58.507,12680,-16777216,ID:24-001233,
-86.882,-57.937,12680,-16777216,ID:25-000957,
49.711,-62.045,12680,-16777216,ID:27-001041,
47.642,-36.081,12680,-16777216,ID:27-001042,
-59.096,-65.555,12680,-16777216,ID:30-000987,
-52.555,-5.118,12670,-16777216,ID:18-000310,
-86.908,-20.037,12670,-16777216,ID:18-000311,
42.306,-12.952,12670,-16777216,ID:20-001147,
55.954,-24.228,12670,-16777216,ID:21-001116,
78.589,-17.276,12670,-16777216,ID:21-001117,
132.148,-11.27,12670,-16777216,ID:22-000913,
119.746,-12.389,12670,-16777216,ID:22-000914,
178.533,-21.331,12670,-16777216,ID:23-000967,
-90.953,-46.348,12670,-16777216,ID:25-000958,
-41.293,-37.258,12670,-16777216,ID:26-000860,
152.879,-32.701,12670,-16777216,ID:29-001364,
167.921,-32.581,12670,-16777216,ID:29-001365,
-97.515,-68.254,12670,-16777216,ID:30-000988,
43.49,51.369,12660,-16777216,ID:05-000633,
56.529,60.034,12660,-16777216,ID:05-000634,
-178.434,8.279,12660,-16777216,ID:08-000169,
-108.949,26.063,12660,-16777216,ID:09-000040,
-7.131,28.269,12660,-16777216,ID:11-000725,
6.66,0.36,12660,-16777216,ID:12-001097,
124.324,11.647,12660,-16777216,ID:14-000407,
-11.449,-0.708,12660,-16777216,ID:19-000843,
19.699,-18.723,12660,-16777216,ID:20-001148,
37.908,-11.047,12660,-16777216,ID:20-001149,
101.104,-4.203,12660,-16777216,ID:22-000915,
-179.152,-53.646,12660,-16777216,ID:24-001234,
-107.997,-33.715,12660,-16777216,ID:25-000959,
-94.488,-57.916,12660,-16777216,ID:25-000960,
-53.019,-38.32,12660,-16777216,ID:26-000861,
162.28,-57.846,12660,-16777216,ID:29-001366,
126.776,-41.376,12660,-16777216,ID:29-001367,
-176.776,51.467,12650,-16777216,ID:02-000132,
167.835,38.678,12650,-16777216,ID:07-000182,
-21.393,16.56,12650,-16777216,ID:11-000726,
106.837,5.06,12650,-16777216,ID:14-000408,
-63.968,-8.048,12650,-16777216,ID:18-000312,
82.109,-7.481,12650,-16777216,ID:21-001118,
160.558,-19.752,12650,-16777216,ID:23-000968,
-96.839,-39.69,12650,-16777216,ID:25-000961,
-6.755,-53.945,12650,-16777216,ID:26-000862,
-26.46,-45.384,12650,-16777216,ID:26-000863,
-20.005,-62.63,12650,-16777216,ID:26-000864,
24.889,51.711,12640,-16777216,ID:05-000635,
64.463,9.764,12640,-16777216,ID:13-000700,
-45.511,-11.011,12640,-16777216,ID:18-000313,
-25.559,-29.215,12640,-16777216,ID:19-000844,
126.731,-17.588,12640,-16777216,ID:22-000916,
123.113,-5.133,12640,-16777216,ID:22-000917,
-140.454,-50.291,12640,-16777216,ID:24-001235,
44.716,-45.795,12640,-16777216,ID:27-001043,
69.439,-37.398,12640,-16777216,ID:28-000708,
-84.114,68.224,12630,-16777216,ID:01-000169,
-77.065,34.119,12630,-16777216,ID:03-000199,
50.016,39.849,12630,-16777216,ID:05-000636,
-171.117,12.846,12630,-16777216,ID:08-000170,
-80.372,29.333,12630,-16777216,ID:10-000321,
-55.29,20.349,12630,-16777216,ID:10-000322,
69.514,10.453,12630,-16777216,ID:13-000701,
-164.078,-10.079,12630,-16777216,ID:16-000986,
131.636,-10.436,12630,-16777216,ID:22-000918,
-130.706,-46.94,12630,-16777216,ID:24-001236,
-25.306,-43.873,12630,-16777216,ID:26-000865,
22.975,-44.288,12630,-16777216,ID:27-001044,
138.467,-47.367,12630,-16777216,ID:29-001368,
-6.707,34.545,12620,-16777216,ID:04-000350,
26.779,35.362,12620,-16777216,ID:05-000637,
153.163,44.1,12620,-16777216,ID:07-000183,
-55.291,17.682,12620,-16777216,ID:10-000323,
-41.648,19.279,12620,-16777216,ID:11-000727,
163.177,9.475,12620,-16777216,ID:15-000180,
-177.652,-18.422,12620,-16777216,ID:16-000987,
-155.101,-16.871,12620,-16777216,ID:16-000988,
42.769,-10.242,12620,-16777216,ID:20-001150,
143.92,-12.03,12620,-16777216,ID:23-000969,
163.064,-21.575,12620,-16777216,ID:23-000970,
115.042,-59.28,12620,-16777216,ID:28-000709,
160.5,-36.687,12620,-16777216,ID:29-001369,
172.377,-45.503,12620,-16777216,ID:29-001370,
-111.742,-76.028,12620,-16777216,ID:30-000989,
107.338,-66.845,12620,-16777216,ID:30-000990,
-16.283,66.915,12610,-16777216,ID:01-000170,
-62.505,6.839,12610,-16777216,ID:10-000324,
-47.554,5.704,12610,-16777216,ID:10-000325,
36.845,20.524,12610,-16777216,ID:12-001098,
57.789,17.258,12610,-16777216,ID:13-000702,
152.79,14.165,12610,-16777216,ID:15-000181,
-163.892,-5.11,12610,-16777216,ID:16-000989,
-75.175,-2.977,12610,-16777216,ID:18-000314,
-59.573,-18.279,12610,-16777216,ID:18-000315,
82.51,-12.688,12610,-16777216,ID:21-001119,
141.083,-8.598,12610,-16777216,ID:23-000971,
-70.218,-43.68,12610,-16777216,ID:25-000962,
-68.054,-55.934,12610,-16777216,ID:25-000963,
-96.013,-57.629,12610,-16777216,ID:25-000964,
112.616,-63.196,12610,-16777216,ID:28-000710,
144.486,-56.964,12610,-16777216,ID:29-001371,
-34.186,34.433,12600,-16777216,ID:04-000351,
96.364,43.935,12600,-16777216,ID:06-000197,
106.093,54.378,12600,-16777216,ID:06-000198,
-8.655,7.56,12600,-16777216,ID:11-000728,
-4.435,1.486,12600,-16777216,ID:11-000729,
-17.728,8.968,12600,-16777216,ID:11-000730,
-177.917,-22.68,12600,-16777216,ID:16-000990,
15.101,-18.566,12600,-16777216,ID:20-001151,
2.786,-16.604,12600,-16777216,ID:20-001152,
91.149,-17.921,12600,-16777216,ID:22-000919,
-154.659,-52.059,12600,-16777216,ID:24-001237,
-125.83,-57.948,12600,-16777216,ID:24-001238,
27.687,-48.271,12600,-16777216,ID:27-001045,
43.887,-55.416,12600,-16777216,ID:27-001046,
-151.062,-71.109,12600,-16777216,ID:30-000991,
-176.983,-65.913,12600,-16777216,ID:30-000992,
-21.179,33.022,12590,-16777216,ID:04-000352,
15.791,34.071,12590,-16777216,ID:05-000638,
90.71,33.502,12590,-16777216,ID:06-000199,
-7.46,12.511,12590,-16777216,ID:11-000731,
-0.3,28.56,12590,-16777216,ID:11-000732,
62.775,26.828,12590,-16777216,ID:13-000703,
60.821,14.505,12590,-16777216,ID:13-000704,
118.648,2.867,12590,-16777216,ID:14-000409,
3.052,-7.517,12590,-16777216,ID:20-001153,
160.262,-18.549,12590,-16777216,ID:23-000972,
160.893,-11.216,12590,-16777216,ID:23-000973,
-140.5,-33.924,12590,-16777216,ID:24-001239,
-142.775,-64.383,12590,-16777216,ID:24-001240,
160.677,-35.363,12590,-16777216,ID:29-001372,
-177.64,4.091,12580,-16777216,ID:08-000171,
-23.489,11.897,12580,-16777216,ID:11-000733,
25.533,3.449,12580,-16777216,ID:12-001099,
3.255,23.157,12580,-16777216,ID:12-001100,
28.912,16.013,12580,-16777216,ID:12-001101,
-171.635,-24.309,12580,-16777216,ID:16-000991,
81.347,-8.574,12580,-16777216,ID:21-001120,
91.03,-16.053,12580,-16777216,ID:22-000920,
135.843,-19.654,12580,-16777216,ID:23-000974,
173.085,-18.669,12580,-16777216,ID:23-000975,
-124.571,-36.177,12580,-16777216,ID:24-001241,
-69.334,-63.781,12580,-16777216,ID:25-000965,
-106.705,-64.915,12580,-16777216,ID:25-000966,
16.797,-67.222,12580,-16777216,ID:30-000993,
-147.658,68.707,12570,-16777216,ID:01-000171,
3.452,31.927,12570,-16777216,ID:05-000639,
45.423,32.546,12570,-16777216,ID:05-000640,
79.404,49.612,12570,-16777216,ID:06-000200,
41.59,0.807,12570,-16777216,ID:12-001102,
44.969,9.441,12570,-16777216,ID:12-001103,
97.411,8,12570,-16777216,ID:14-000410,
157.605,25.453,12570,-16777216,ID:15-000182,
-38.668,-16.289,12570,-16777216,ID:19-000845,
37.255,-27.809,12570,-16777216,ID:20-001154,
40.984,-24.459,12570,-16777216,ID:20-001155,
11.093,-18.568,12570,-16777216,ID:20-001156,
179.32,-15.893,12570,-16777216,ID:23-000976,
155.068,-7.896,12570,-16777216,ID:23-000977,
166.426,-12.816,12570,-16777216,ID:23-000978,
-159.501,-55.18,12570,-16777216,ID:24-001242,
-61.543,-58.219,12570,-16777216,ID:25-000967,
-18.549,-58.578,12570,-16777216,ID:26-000866,
104.807,-36.879,12570,-16777216,ID:28-000711,
165.223,-63.493,12570,-16777216,ID:29-001373,
-95.893,-67.191,12570,-16777216,ID:30-000994,
99.85,-67.927,12570,-16777216,ID:30-000995,
-62.518,51.908,12560,-16777216,ID:03-000200,
71.637,36.189,12560,-16777216,ID:06-000201,
-72.824,6.939,12560,-16777216,ID:10-000326,
44.483,22.049,12560,-16777216,ID:12-001104,
65.54,-6.043,12560,-16777216,ID:21-001121,
123.615,-1.4,12560,-16777216,ID:22-000921,
136.297,-19.85,12560,-16777216,ID:23-000979,
-160.525,-60.332,12560,-16777216,ID:24-001243,
-93.146,-49.14,12560,-16777216,ID:25-000968,
-12.056,-33.214,12560,-16777216,ID:26-000867,
21.768,-41.816,12560,-16777216,ID:27-001047,
117.028,-45.839,12560,-16777216,ID:28-000712,
98.912,-56.034,12560,-16777216,ID:28-000713,
125.721,-35.545,12560,-16777216,ID:29-001374,
21.935,73.012,12550,-16777216,ID:01-000172,
54.368,35.418,12550,-16777216,ID:05-000641,
-83.952,23.663,12550,-16777216,ID:10-000327,
-55.45,19.262,12550,-16777216,ID:10-000328,
133.255,4.862,12550,-16777216,ID:14-000411,
-38.903,-5.076,12550,-16777216,ID:19-000846,
84.463,-22.489,12550,-16777216,ID:21-001122,
56.217,-21.002,12550,-16777216,ID:21-001123,
57.772,-9.066,12550,-16777216,ID:21-001124,
120.712,-17.599,12550,-16777216,ID:22-000922,
-155.871,-36.82,12550,-16777216,ID:24-001244,
-102.07,-32.689,12550,-16777216,ID:25-000969,
-94.661,-59.745,12550,-16777216,ID:25-000970,
48.478,-47.204,12550,-16777216,ID:27-001048,
101.558,-51.843,12550,-16777216,ID:28-000714,
131.163,-32.629,12550,-16777216,ID:29-001375,
135.499,-46.923,12550,-16777216,ID:29-001376,
175.274,-54.278,12550,-16777216,ID:29-001377,
179.238,-40.286,12550,-16777216,ID:29-001378,
32.962,16.596,12540,-16777216,ID:12-001105,
45.022,4.236,12540,-16777216,ID:13-000705,
68.074,12.71,12540,-16777216,ID:13-000706,
-108.164,-16.477,12540,-16777216,ID:17-000105,
-5.337,-24.112,12540,-16777216,ID:19-000847,
37.831,-23.423,12540,-16777216,ID:20-001157,
88.062,-18.051,12540,-16777216,ID:21-001125,
116.697,-4.071,12540,-16777216,ID:22-000923,
125.897,-8.551,12540,-16777216,ID:22-000924,
120.368,-25.31,12540,-16777216,ID:22-000925,
178.215,-13.961,12540,-16777216,ID:23-000980,
-0.418,-30.727,12540,-16777216,ID:26-000868,
47.789,-43.376,12540,-16777216,ID:27-001049,
-39.186,-66.879,12540,-16777216,ID:30-000996,
-74.753,45.223,12530,-16777216,ID:03-000201,
-26.269,44.272,12530,-16777216,ID:04-000353,
103.399,62.426,12530,-16777216,ID:06-000202,
-167.664,19.988,12530,-16777216,ID:08-000172,
-3.406,21.117,12530,-16777216,ID:11-000734,
60.862,28.031,12530,-16777216,ID:13-000707,
-167.692,-10.784,12530,-16777216,ID:16-000992,
133.862,-23.975,12530,-16777216,ID:22-000926,
175.889,-27.04,12530,-16777216,ID:23-000981,
-97.83,-31.812,12530,-16777216,ID:25-000971,
14.222,-59.074,12530,-16777216,ID:27-001050,
67.5,-52.657,12530,-16777216,ID:28-000715,
-61.765,49.097,12520,-16777216,ID:03-000202,
-91.389,63.545,12520,-16777216,ID:03-000203,
-85.962,34.71,12520,-16777216,ID:03-000204,
1.739,9.736,12520,-16777216,ID:12-001106,
145.629,9.634,12520,-16777216,ID:15-000183,
159.075,9.384,12520,-16777216,ID:15-000184,
-153.608,-19.628,12520,-16777216,ID:16-000993,
-153.432,-28.878,12520,-16777216,ID:16-000994,
-8.914,-1.041,12520,-16777216,ID:19-000848,
12.253,-12.089,12520,-16777216,ID:20-001158,
49.42,-9.562,12520,-16777216,ID:21-001126,
95.947,-17.44,12520,-16777216,ID:22-000927,
144.524,-25.949,12520,-16777216,ID:23-000982,
-138.171,-61.443,12520,-16777216,ID:24-001245,
-159.305,-34.414,12520,-16777216,ID:24-001246,
-99.442,-54.39,12520,-16777216,ID:25-000972,
-75.577,-48.638,12520,-16777216,ID:25-000973,
125.971,-35.275,12520,-16777216,ID:29-001379,
170.858,-44.941,12520,-16777216,ID:29-001380,
124.024,66.466,12510,-16777216,ID:01-000173,
-127.692,36.969,12510,-16777216,ID:02-000133,
-160.738,14.286,12510,-16777216,ID:08-000173,
-52.05,4.384,12510,-16777216,ID:10-000329,
-89.237,0.437,12510,-16777216,ID:10-000330,
11.517,3.207,12510,-16777216,ID:12-001107,
-173.828,-20.063,12510,-16777216,ID:16-000995,
78.212,-13.822,12510,-16777216,ID:21-001127,
92.351,-9.436,12510,-16777216,ID:22-000928,
-146.509,-40.367,12510,-16777216,ID:24-001247,
-103.394,-54.28,12510,-16777216,ID:25-000974,
-27.936,-30.425,12510,-16777216,ID:26-000869,
174.671,-57.41,12510,-16777216,ID:29-001381,
169.193,-38.948,12510,-16777216,ID:29-001382,
156.937,-49.766,12510,-16777216,ID:29-001383,
15.623,-70.385,12510,-16777216,ID:30-000997,
72.237,-74.375,12510,-16777216,ID:30-000998,
-5.076,32.745,12500,-16777216,ID:04-000354,
-8.14,43.81,12500,-16777216,ID:04-000355,
56.168,31.224,12500,-16777216,ID:05-000642,
-8.211,12.537,12500,-16777216,ID:11-000735,
108.513,22.937,12500,-16777216,ID:14-000412,
-17.171,-5.173,12500,-16777216,ID:19-000849,
15.941,-11.294,12500,-16777216,ID:20-001159,
63.037,-29.939,12500,-16777216,ID:21-001128,
-65.674,-46.72,12500,-16777216,ID:25-000975,
-30.741,-37.229,12500,-16777216,ID:26-000870,
-29.283,-36.366,12500,-16777216,ID:26-000871,
8.431,-42.027,12500,-16777216,ID:27-001051,
20.998,-36.884,12500,-16777216,ID:27-001052,
86.317,-34.449,12500,-16777216,ID:28-000716,
106.187,-41.272,12500,-16777216,ID:28-000717,
110.988,-55.696,12500,-16777216,ID:28-000718,
135.423,-36.627,12500,-16777216,ID:29-001384,
32.181,38.171,12490,-16777216,ID:05-000643,
70.619,53.199,12490,-16777216,ID:06-000203,
120.535,34.706,12490,-16777216,ID:07-000184,
-175.713,13.131,12490,-16777216,ID:08-000174,
-1.773,29.202,12490,-16777216,ID:11-000736,
-23.074,12.056,12490,-16777216,ID:11-000737,
43.775,23.623,12490,-16777216,ID:12-001108,
105.649,2.255,12490,-16777216,ID:14-000413,
98.807,19.557,12490,-16777216,ID:14-000414,
178.68,18.857,12490,-16777216,ID:15-000185,
3.161,-23.391,12490,-16777216,ID:20-001160,
79.154,-0.316,12490,-16777216,ID:21-001129,
175.425,-7.737,12490,-16777216,ID:23-000983,
-139.787,-33.549,12490,-16777216,ID:24-001248,
-49.012,-34.956,12490,-16777216,ID:26-000872,
20.798,-47.544,12490,-16777216,ID:27-001053,
36.392,-57.308,12490,-16777216,ID:27-001054,
125.892,-56.468,12490,-16777216,ID:29-001385,
-138.669,-65.641,12490,-16777216,ID:30-000999,
80.478,36.015,12480,-16777216,ID:06-000204,
-55.411,6.116,12480,-16777216,ID:10-000331,
60.95,1.573,12480,-16777216,ID:13-000708,
-48.767,-24.243,12480,-16777216,ID:18-000316,
19.525,-23.317,12480,-16777216,ID:20-001161,
29.654,-28.092,12480,-16777216,ID:20-001162,
61.45,-16.563,12480,-16777216,ID:21-001130,
-66.485,-54.438,12480,-16777216,ID:25-000976,
150.288,-45.587,12480,-16777216,ID:29-001386,
-79.282,-66.858,12480,-16777216,ID:30-001000,
1.32,2.137,12470,-16777216,ID:12-001109,
-171.867,-21.615,12470,-16777216,ID:16-000996,
-58.646,-18.092,12470,-16777216,ID:18-000317,
-11.881,-20.669,12470,-16777216,ID:19-000850,
36.248,-1.478,12470,-16777216,ID:20-001163,
12.155,-23.708,12470,-16777216,ID:20-001164,
126.197,-15.85,12470,-16777216,ID:22-000929,
-128.954,-63.685,12470,-16777216,ID:24-001249,
41.559,-38.232,12470,-16777216,ID:27-001055,
141.039,-37.66,12470,-16777216,ID:29-001387,
172.862,-39.966,12470,-16777216,ID:29-001388,
5.697,22.666,12460,-16777216,ID:12-001110,
21.909,21.846,12460,-16777216,ID:12-001111,
10.565,6.273,12460,-16777216,ID:12-001112,
-150.432,-4.417,12460,-16777216,ID:16-000997,
-166.995,-7.12,12460,-16777216,ID:16-000998,
-54.013,-10.148,12460,-16777216,ID:18-000318,
-8.347,-29.672,12460,-16777216,ID:19-000851,
24.155,-14.242,12460,-16777216,ID:20-001165,
71.558,-4.808,12460,-16777216,ID:21-001131,
48.242,-12.21,12460,-16777216,ID:21-001132,
157.486,-13.1,12460,-16777216,ID:23-000984,
-176.3,-46.011,12460,-16777216,ID:24-001250,
-147.103,-52.303,12460,-16777216,ID:24-001251,
134.542,-47.826,12460,-16777216,ID:29-001389,
151.767,-32.167,12460,-16777216,ID:29-001390,
179.022,-61.15,12460,-16777216,ID:29-001391,
128.415,-56.328,12460,-16777216,ID:29-001392,
163.663,-59.197,12460,-16777216,ID:29-001393,
157.595,-38.852,12460,-16777216,ID:29-001394,
-132.061,77.65,12450,-16777216,ID:01-000174,
